UID,UNIQUE_ID,SITE_ID,VISIT_NO,YEAR,PSTL_CODE,AG_ECO9,AG_ECO3,EPA_REG,MAJ_BASIN,MAJ_BAS_NM,MISS_BASIN,HUC2,HUC2_NM,LAT_DD83,LON_DD83,FRAME07,FRAME12,FRAME17,AREA_CAT6,SITETYPE,LAKE_ORGN,TNT_CAT,URBN_NLA17,URBN_NLA07,WGT_TP,XCOORD,YCOORD,ACID_COND,DIS_O2_CLS,PTL_COND,NTL_COND,CHLA_COND,TROPHIC_STATE,ATZ_EPA_COND_3.4,ATZ_DETECT,CYLSPER_EPA_COND,CYLSPER_DETECT,MICX_EPA_COND,MICX_DETECT,ECOLI_EPA_COND,ECOLI_DETECT,BENT_MMI_COND_2017,ZOOP_MMI_COND_2017,DRAWDOWN_COND_2CAT_2017,LITRIPCVR_COND,LITCVR_COND,RVEG_COND,RDIS_COND,NLA_SCI_STATUS,ANC_RESULT,DOC_RESULT,SULFATE_RESULT,ANC_MDL,DOC_MDL,SULFATE_MDL,ANC_NARS_FLAG,DOC_NARS_FLAG,SULFATE_NARS_FLAG,NTL_RESULT,NTL_MDL,NTL_NARS_FLAG,PTL_RESULT,PTL_MDL,PTL_NARS_FLAG,CHLA_RESULT,CHLA_MDL,CHLA_NARS_FLAG,CYLSPER_RESULT,CYLSPER_MDL,CYLSPER_NARS_FLAG,MICX_RESULT,MICX_MDL,MICX_NARS_FLAG,ATRAZINE_RESULT,ATRAZINE_MDL,ATRAZINE_NARS_FLAG,DO_SURF,MMI_ZOOP_2017,MMI_BENT,BFXHORIZDIST_DD,BFXVERTHEIGHT_DD,LitCvrQc3OE,LitRipCvrQc3OE,RDis_IX,RVegQc3OE,B_G_DENS,MEAN_METAL_PEC_Q,MEAN_PEC_Q,TOTAL_PAH13_PEC_Q,E_COLI_NARS_FLAG,E_COLI_PRESENT,E_COLI_RESULT,PUBLICATION_DATE
2010837,NLA_MO-10071,NLA17_MO-10028,1,2017,MO,TPL,PLNLOW,Region_07,H10,Missouri Region,MISSISSIPPI_BASIN,H10L,Lower Missouri Region,37.78355,-93.93585,Include,Include,Include,"(1,4]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,624.4038022,180055.2437,33734.17275,Good,Moderate (>3 - <5 ppm),Poor,Good,Poor,Hypereutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Fair,Not Large,Good,Good,Good,Fair,Least Disturbed,399.65,7.61,2.714,NA,0.008,0.001,NA,NA,NA,0.83,0.003,NA,75.63875,1.2,NA,57.2,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,3.74,35.4,44.4,0,0,0.731781431,1.238493779,0.3,1.606993488,22697.2,0.096347227,0.048989403,0.001631579,NA,P,1,6/3/2022
2010838,NLA_NY-10032,NLA17_NY-10005,1,2017,NY,NAP,EHIGH,Region_02,H02,Mid Atlantic Region,NOT_MISSISSIPPI_BASIN,H02,Mid-Atlantic Region,43.85045,-73.63472,Include,Include,Include,"(1,4]",PROB,NATURAL,Target,Non-Urban,Non-Urban,1707.003712,1774766.726,920661.2823,Good,High (>=5 ppm),Good,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Not Large,Good,Good,Good,Good,Moderately Disturbed,124.51,4.61,2.808,NA,0.008,0.001,NA,NA,NA,0.224,0.003,NA,9.05,1.2,NA,3.65,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.03,0.03,L,6.866666667,81.43,61.2,0,NA,1.198244527,1.540358802,0,1.672794294,37501,0.369842875,0.208018148,0.046193421,H;ND,A,NA,6/3/2022
2010839,NLA_NY-10031,NLA17_NY-10014,1,2017,NY,NAP,EHIGH,Region_02,H04,Great Lakes Region,NOT_MISSISSIPPI_BASIN,H04,Great Lakes Region,44.73604,-74.06547,Include,Include,Include,"(10,20]",HAND,NATURAL,Target,Non-Urban,Non-Urban,0,1718621.554,1008774.502,Good,Moderate (>3 - <5 ppm),Poor,Fair,Fair,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Fair,Not Assessed,Good,Fair,Good,Good,Least Disturbed,147.36,16.12,0.92,NA,0.008,0.001,NA,NA,NA,0.501,0.003,NA,29.9525,1.2,NA,6.22,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,3.633333333,64.17,67.3,NA,NA,0.586054877,1.233341743,0,1.580040204,52410,0.178756138,0.098537916,0.018319693,NA,P,18.9,6/3/2022
2010840,NLA_MT-10056,NLA17_MT-10002,1,2017,MT,WMT,WMTNS,Region_08,H10,Missouri Region,MISSISSIPPI_BASIN,H10U,Upper Missouri Region,45.86777,-113.55,Include,Include,Include,"(4,10]",PROB,NATURAL,Target,Non-Urban,Non-Urban,1460.895447,-1356388.787,1060995.582,Good,High (>=5 ppm),Good,Good,Poor,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Not Assessed,Good,Not Large,Not Assessed,Not Assessed,Not Assessed,Not Assessed,Moderately Disturbed,132.54,3.12,0.295,NA,0.008,0.001,S,S,S,0.211,0.003,S,15.4375,1.2,S,6.46,0.39,S,0.1,0.05,NA,NA,0.1,ND,NA,0.03,ND,8.466666667,71.3,NA,0,NA,NA,NA,NA,NA,113930,0.322382034,0.164879394,0.007376754,H;ND,A,NA,6/3/2022
2010841,NLA_CT-10041,NLA17_CT-10005,2,2017,CT,NAP,EHIGH,Region_01,H01,New England Region,NOT_MISSISSIPPI_BASIN,H01,New England Region,41.84052,-72.10979,Include,Include,Include,"(20,50]",PROB,MAN_MADE,Target,Urban,Urban,0,1949160.802,732580.9575,Good,High (>=5 ppm),Fair,Good,Good,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Good,Good,Fair,Moderately Disturbed,220.6,3.23,2.882,NA,0.008,0.001,NA,NA,NA,0.236,0.003,NA,18.0025,1.2,NA,2.78,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.633333333,83.22,59.1,0,0,1.649110161,1.297856949,0.358333333,1.25719171,42480,0.409871649,0.293376614,0.176881579,NA,P,3.1,6/3/2022
2010842,NLA_MO-10021,NLA17_MO-10001,2,2017,MO,TPL,PLNLOW,Region_07,H10,Missouri Region,MISSISSIPPI_BASIN,H10L,Lower Missouri Region,37.80796,-94.20671,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,0,156379.5933,35990.00044,Good,High (>=5 ppm),Poor,Fair,Poor,Hypereutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Fair,Good,Fair,Moderately Disturbed,1091.54,5.53,23.433,NA,0.008,0.001,NA,NA,NA,0.983,0.003,NA,97.46625,1.2,NA,53.6,0.39,NA,0.079,0.05,L,NA,0.1,ND,0.15,0.03,NA,6.075,57.13,52.9,0,0,0.464194164,0.764854593,0.341269841,0.984392327,442300,0.24045113,0.120516135,0.00058114,NA,P,1,6/3/2022
2010843,NLA_MT-10140,NLA17_MT-10015,1,2017,MT,WMT,WMTNS,Region_08,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,47.05944,-113.9378,Include,Include,Include,"(10,20]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,197.8539016,-1361223.873,1196331.74,Good,High (>=5 ppm),Good,Good,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Large,Good,Good,Good,Good,Least Disturbed,65.92,0.68,0.299,NA,0.008,0.001,NA,NA,NA,0.03,0.003,NA,3.7325,1.2,L,0.45,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8,64.27,55.9,8.07,2.7,1.910398617,1.902938681,0.028301887,2.126085077,3588.6,0.154935177,0.079906119,0.004877061,H;ND,A,NA,6/3/2022
2010844,NLA_MI-10225,NLA17_MI-10133,1,2017,MI,UMW,PLNLOW,Region_05,H04,Great Lakes Region,NOT_MISSISSIPPI_BASIN,H04,Great Lakes Region,46.26051,-89.221,Include,Include,Include,"(1,4]",PROB,NATURAL,Target,Non-Urban,Non-Urban,89.03530145,523366.1624,997652.7504,Good,High (>=5 ppm),Good,Good,Fair,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Not Large,Good,Good,Good,Good,Moderately Disturbed,46.98,17.03,0.56,NA,0.008,0.001,NA,NA,NA,0.563,0.003,NA,18.38125,1.2,NA,7.99,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,6.695,69.48,68.1,0,NA,0.861526554,0.981698948,0.023809524,1.106043296,29872,0.508346902,0.265368626,0.022390351,ND,A,NA,6/3/2022
2010845,NLA_WY-10064,NLA17_WY-10006,1,2017,WY,WMT,WMTNS,Region_08,H14_15,Upper Colorado-Lower Colorado Region,NOT_MISSISSIPPI_BASIN,H14,Upper Colorado Region,42.80153,-109.4609,Include,Include,Include,"(20,50]",PROB,NATURAL,Target,Non-Urban,Non-Urban,31.33074219,-1091027.417,671139.8737,Good,High (>=5 ppm),Good,Fair,Fair,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Good,Good,Fair,Moderately Disturbed,142.02,6.01,0.658,NA,0.008,0.001,S,S,S,0.276,0.003,S,14.85125,1.2,S,2.81,0.39,S,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.066666667,77,74.5,0,0,0.885127005,1.0778788,0.738888889,1.218222243,36590,0.381332011,0.193243198,0.005154386,H,P,1,6/3/2022
2010846,NLA_IN-10194,NLA17_IN-10096,1,2017,IN,SAP,EHIGH,Region_05,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,H05,Ohio Region,39.32339,-86.80005,Exclude,Exclude,Include,"(1,4]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,590.6894885,784637.2491,242378.1905,Good,High (>=5 ppm),Poor,Poor,Poor,Eutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Fair,Good,Not Large,Fair,Fair,Good,Fair,Moderately Disturbed,487.3,4.8,4.172,NA,0.008,0.001,NA,NA,NA,0.459,0.003,NA,36.04875,1.2,NA,18.88,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.07,0.03,NA,6.162,75.4,38.5,1.5,0.188888889,0.478922002,0.779499239,0.464932342,1.031958878,209513,0.616530236,0.309365118,0.0022,H,P,6.3,6/3/2022
2010847,NLA_MN-10150,NLA17_MN-10030,1,2017,MN,TPL,PLNLOW,Region_05,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,H07,Upper Mississippi Region,44.05364,-95.376,Include,Include,Include,"(20,50]",PROB,NATURAL,Target,Non-Urban,Non-Urban,67.32433152,49827.58448,733678.3786,Good,High (>=5 ppm),Poor,Fair,Poor,Eutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Fair,Poor,Not Large,Good,Good,Good,Fair,Moderately Disturbed,2670.55,6.65,171.401,NA,0.008,0.001,NA,NA,NA,1.209,0.003,NA,101.75625,1.2,NA,20.16,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.07,0.03,NA,8.666666667,4.78,29.4,0,NA,2.876303547,1.806802485,0.541269841,1.613467465,914510,0.266341616,0.134902606,0.003463596,H,P,1,6/3/2022
2010848,NLA_NE-10204,NLA17_NE-10070,1,2017,NE,TPL,PLNLOW,Region_07,H10,Missouri Region,MISSISSIPPI_BASIN,H10L,Lower Missouri Region,41.44006,-96.73306,Include,Include,Include,"(1,4]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,296.0673374,-60788.80016,441704.8978,Good,High (>=5 ppm),Fair,Fair,Poor,Eutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Not Large,Good,Good,Good,Fair,Least Disturbed,1959.95,5.79,91.758,NA,0.008,0.001,NA,NA,NA,0.986,0.003,NA,47.75,1.2,NA,29.28,0.39,NA,1.46,0.5,NA,NA,0.1,ND,0.25,0.03,NA,10.38666667,54.98,44.5,0,NA,1.31567187,1.071279534,0.511320755,0.942876186,1451493,0.132673379,0.067806426,0.002939474,H;ND,A,NA,6/3/2022
2010849,NLA_MT-10143,NLA17_MT-10012,1,2017,MT,NPL,PLNLOW,Region_08,H10,Missouri Region,MISSISSIPPI_BASIN,H10U,Upper Missouri Region,48.62107,-113.1088,Include,Include,Include,"(10,20]",PROB,NATURAL,Target,Non-Urban,Non-Urban,130.2397792,-1268160.391,1354245.271,Good,High (>=5 ppm),Good,Fair,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Poor,Poor,Not Large,Poor,Poor,Poor,Poor,Least Disturbed,9903.75,14.8,2.105,NA,0.008,0.001,NA,NA,NA,1.111,0.003,NA,15.66965,1.2,NA,1.35,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.3,9.92,23.7,0,0,0.235015352,0.097669856,0.932038835,0.047673609,24382,0.205006915,0.103074159,0.001141404,H;ND,A,NA,6/3/2022
2010850,NLA_MT-10244,NLA17_MT-10101,1,2017,MT,WMT,WMTNS,Region_08,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,46.16218,-114.5011,Include,Include,Include,"(4,10]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,95.42666209,-1422668.594,1106992.654,Good,High (>=5 ppm),Good,Good,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Large,Good,Fair,Good,Good,Least Disturbed,53.94,1.4,0.137,NA,0.008,0.001,NA,NA,NA,0.093,0.003,NA,6.90625,1.2,NA,0.92,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.3,71.88,67.1,15.5,2,0.427714105,1.170377452,0.115217391,1.666738232,144989.7,0.197250097,0.100669566,0.004089035,ND,A,NA,6/3/2022
2010851,NLA_MT-10247,NLA17_MT-10104,1,2017,MT,WMT,WMTNS,Region_08,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,48.9553,-115.1064,Include,Include,Include,"(10,20]",PROB,NATURAL,Target,Non-Urban,Non-Urban,28.69524828,-1406997.473,1418442.291,Good,High (>=5 ppm),Good,Poor,Poor,Mesotrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Fair,Poor,Good,Fair,Least Disturbed,2547.63,4.34,2.638,NA,0.008,0.001,NA,NA,NA,0.525,0.003,NA,11.5059,1.2,NA,4.69,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.1,0.03,NA,8.7,69.25,58,0,0,0.076608185,0.642610095,0.402941176,0.909233326,94100,0.161231971,0.087434626,0.013637281,H,P,1,6/3/2022
2010852,NLA_NY-10042,NLA17_NY-10017,1,2017,NY,NAP,EHIGH,Region_02,H02,Mid Atlantic Region,NOT_MISSISSIPPI_BASIN,H02,Mid-Atlantic Region,43.23406,-74.43414,Include,Include,Include,"(4,10]",PROB,NATURAL,Target,Non-Urban,Non-Urban,739.2499457,1727921.344,838962.4256,Fair,High (>=5 ppm),Good,Good,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Fair,Good,Good,Moderately Disturbed,10.37,3.99,1.366,NA,0.008,0.001,NA,NA,NA,0.209,0.003,NA,3.84715,1.2,L,0.71,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.066666667,93.58,53.7,0,NA,0.494805606,1.253849294,0.095454545,1.70604011,17647,0.313480186,0.19365347,0.073826754,H,P,52,6/3/2022
2010853,NLA_IA-10111,NLA17_IA-10039,1,2017,IA,TPL,PLNLOW,Region_07,H10,Missouri Region,MISSISSIPPI_BASIN,H10L,Lower Missouri Region,41.06394,-94.39957,Include,Include,Include,"(20,50]",PROB,MAN_MADE,Target,Urban,Urban,30.7826618,133419.3323,400487.5514,Good,Moderate (>3 - <5 ppm),Poor,Poor,Poor,Hypereutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,Good,Good,Not Large,Fair,Fair,Good,Poor,Moderately Disturbed,2308.34,6.95,1.369,NA,0.008,0.001,NA,NA,NA,2.434,0.003,NA,460.86965,1.2,NA,137.6,0.39,NA,NA,0.05,ND,4.67,1,NA,0.24,0.03,NA,4.775554,44,41.4,0,0,0.304739698,0.560121502,0.856542056,0.743950241,1379036,0.248980793,0.125740177,0.002499561,H;ND,A,NA,6/3/2022
2010854,NLA_MS-10003,NLA17_MS-10001,1,2017,MS,CPL,PLNLOW,Region_04,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,H08,Lower Mississippi Region,31.70541,-91.3745,Include,Include,Include,"(20,50]",PROB,NATURAL,Target,Urban,Urban,154.8006814,436418.1531,-637195.8317,Good,High (>=5 ppm),Poor,Good,Fair,Eutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Poor,Poor,Not Large,Fair,Fair,Good,Fair,Moderately Disturbed,2412.72,4.17,12.376,NA,0.008,0.001,S,S,S,0.605,0.003,S,68.0025,1.2,S,16.2,0.39,S,NA,0.05,ND,NA,0.1,ND,0.16,0.03,NA,10.47,49.6,27.2,0,NA,0.550418306,0.590805421,0.698484848,0.64032826,1004970,0.314688768,0.157688507,0.000688246,H;ND,A,NA,6/3/2022
2010855,NLA_CA-10004,NLA17_CA-10004,1,2017,CA,WMT,WMTNS,Region_09,H18,California Region,NOT_MISSISSIPPI_BASIN,H18,California Region,37.78874,-119.0739,Include,Include,Include,>50,PROB,NATURAL,Target,Non-Urban,Non-Urban,21.1598484,-1993029.69,275508.1301,Good,High (>=5 ppm),Good,Poor,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Not Assessed,Poor,Fair,Poor,Good,Least Disturbed,2716.96,5.64,6.57,NA,0.008,0.001,NA,NA,NA,0.475,0.003,NA,5.55715,1.2,NA,1.08,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,6.876666667,63.7,59.2,NA,NA,0.326383479,0.077685574,0,0.025657244,37197,0.204184189,0.103811831,0.003439474,H;ND,A,NA,6/3/2022
2010856,NLA_DE-10038,NLA17_DE-10011,1,2017,DE,SAP,EHIGH,Region_03,H02,Mid Atlantic Region,NOT_MISSISSIPPI_BASIN,H02,Mid-Atlantic Region,39.82369,-75.64429,Include,Include,Include,"(1,4]",PROB,MAN_MADE,Target,Urban,Urban,116.8690218,1713611.488,444664.6452,Good,High (>=5 ppm),Poor,Poor,Poor,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Poor,Poor,Not Large,Poor,Poor,Poor,Poor,Moderately Disturbed,907.74,4.15,10.217,NA,0.008,0.001,NA,NA,NA,1.126,0.003,NA,75.19715,1.2,NA,18.84,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.966666667,39.17,14.4,0,0,0.12357266,0.187321251,0.836065574,0.317302498,63800,0.88786574,0.448280392,0.008695044,H;ND,A,NA,6/3/2022
2010857,NLA_CT-10048,NLA17_CT-10019,1,2017,CT,NAP,EHIGH,Region_01,H01,New England Region,NOT_MISSISSIPPI_BASIN,H01,New England Region,41.13953,-73.62351,Include,Include,Include,"(1,4]",PROB,MAN_MADE,Target,Urban,Urban,156.4733783,1846332.779,626205.8239,Good,High (>=5 ppm),Poor,Poor,Poor,Hypereutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Poor,Good,Not Large,Good,Good,Fair,Fair,Moderately Disturbed,963.26,7.66,4.374,NA,0.008,0.001,NA,NA,NA,1.059,0.003,NA,71.4509,1.2,NA,115.2,0.39,NA,NA,0.05,ND,NA,0.1,ND,0.05,0.03,NA,8.133333333,86.2,20.6,0,0,2.008327489,1.296562027,0.596153846,0.794497912,450172,0.477687466,0.352043295,0.226399123,NA,P,1,6/3/2022
2010858,NLA_MT-10227,NLA17_MT-10084,1,2017,MT,WMT,WMTNS,Region_08,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,48.46859,-114.4533,Include,Include,Include,"(10,20]",PROB,NATURAL,Target,Non-Urban,Non-Urban,28.69524828,-1369847.657,1356419.594,Good,High (>=5 ppm),Good,Poor,Good,Oligotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Poor,Good,Not Large,Poor,Fair,Poor,Fair,Moderately Disturbed,3505.66,14.58,0.906,NA,0.008,0.001,NA,NA,NA,0.974,0.003,NA,21.0809,1.2,NA,1.55,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.633333333,70.3,32.1,0,0,0.340619888,0.369672486,0.215384615,0.400426125,27280,0.179997363,0.113044734,0.046092105,H,P,1,6/3/2022
2010859,NLA_MT-10263,NLA17_MT-10120,1,2017,MT,WMT,WMTNS,Region_08,H17,Pacific Northwest Region,NOT_MISSISSIPPI_BASIN,H17,Pacific Northwest Region,48.19201,-114.0917,Exclude,Exclude,Include,"(1,4]",PROB,NATURAL,Target,Non-Urban,Non-Urban,737.8191563,-1349097.328,1321346.771,Good,High (>=5 ppm),Good,Poor,Fair,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,Good,Good,Not Large,Good,Fair,Good,Fair,Least Disturbed,2931.21,7.58,1.339,NA,0.008,0.001,NA,NA,NA,0.773,0.003,NA,23.16715,1.2,NA,3.34,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,10.825,62.65,55.4,0,0,0.474568756,0.886630241,0.277419355,1.128588297,13408.3,0.097472199,0.050823578,0.004174956,H;ND,A,NA,6/3/2022
2010860,NLA_AL-10038,NLA17_AL-HP001,1,2017,AL,CPL,PLNLOW,Region_04,H03,South Atlantic Gulf Region,NOT_MISSISSIPPI_BASIN,H03W,South Atlantic-West Region,33.28949519,-87.68596227,Include,Include,Include,>50,HAND,MAN_MADE,Target,Urban,Urban,0,768308.7166,-437547.5643,Good,High (>=5 ppm),Good,Good,Good,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Fair,Good,Fair,Moderately Disturbed,98.24,2.1,0.974,NA,0.008,0.001,NA,NA,NA,0.275,0.003,NA,24.72715,1.2,NA,7.15,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,8.233333333,65.85,63.6,0,0,0.624067549,0.868156628,0.638235294,1.116329488,105010,0.292557086,0.150985122,0.009413158,NA,P,33.6,6/3/2022
2010861,NLA_CO-10108,NLA17_CO-HP003,1,2017,CO,WMT,WMTNS,Region_08,H10,Missouri Region,MISSISSIPPI_BASIN,H10L,Lower Missouri Region,40.087836,-105.596111,Include,Include,Include,"(4,10]",HAND,NATURAL,Target,Non-Urban,Non-Urban,0,-809676.8201,330946.712,Good,High (>=5 ppm),Good,Good,Poor,Mesotrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Fair,Good,Good,Moderately Disturbed,132.45,0.91,4.644,NA,0.008,0.001,NA,NA,NA,0.184,0.003,NA,12.03215,1.2,NA,6.55,0.39,NA,NA,0.05,ND,NA,0.1,ND,NA,0.03,ND,7.575,60.78,57.2,0,NA,0.378950904,0.80326663,0.183333333,1.000822752,6486.9,0.235876291,0.119089176,0.002302061,NA,P,5.2,6/3/2022
2010862,NLA_ND-10210,NLA17_ND-10110,1,2017,ND,NPL,PLNLOW,Region_08,H10,Missouri Region,MISSISSIPPI_BASIN,H10U,Upper Missouri Region,47.34743,-99.72061,Include,Include,Include,"(20,50]",PROB,NATURAL,Target,Non-Urban,Non-Urban,33.34505989,-282705.8196,1104863.627,Good,High (>=5 ppm),Poor,Poor,Poor,Hypereutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,Fair,Poor,Large,Poor,Good,Poor,Poor,Moderately Disturbed,8991.9,NA,1460,NA,NA,NA,NA,NA,NA,2.23,NA,NA,350,NA,NA,32,NA,NA,0.159,0.05,NA,0.309,0.1,NA,0.07,0.03,NA,8.1,24.2,31.8,3.333333333,0.5,0.852801852,0.348797417,0.923076923,0.163530004,350584,0.240664618,0.120906695,0.001148772,NA,NA,4.1,6/3/2022
2010863,NLA_AR-10024,NLA17_AR-10003,2,2017,AR,CPL,PLNLOW,Region_06,H08,Lower Mississippi Region,MISSISSIPPI_BASIN,H08,Lower Mississippi Region,33.07556,-92.6606,Include,Include,Include,"(4,10]",PROB,MAN_MADE,Target,Non-Urban,Non-Urban,0,309766.8136,-489616.0855,Good,High (>=5 ppm),Good,Good,Fair,Eutrophic,At or Below Benchmark,Not Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Good,Good,Good,Fair,Least Disturbed,141.76,6.24,1.212,NA,0.008,0.001,NA,NA,NA,0.416,0.003,NA,28.45715,1.2,NA,20.08,0.39,NA,NA,0.05,ND,0.109,0.1,L,NA,0.03,ND,5.363333333,69.98,57.7,0,NA,1.386178882,1.228756439,0.355172414,0.930591381,41496.2,0.138362051,0.07408278,0.009803509,NA,P,9.8,6/3/2022
2010864,NLA_MS-10011,NLA17_MS-10005,1,2017,MS,CPL,PLNLOW,Region_04,H03,South Atlantic Gulf Region,NOT_MISSISSIPPI_BASIN,H03W,South Atlantic-West Region,31.30628,-89.43517,Include,Include,Include,>50,PROB,MAN_MADE,Target,Urban,Urban,28.59729749,622213.5605,-670749.1736,Good,High (>=5 ppm),Good,Good,Fair,Eutrophic,At or Below Benchmark,Detected,At or Below Benchmark,Not Detected,At or Below Benchmark,Detected,At or Below Benchmark,Detected,Good,Good,Not Large,Poor,Poor,Fair,Poor,Moderately Disturbed,246.52,3.69,0.802,NA,0.008,0.001,NA,NA,NA,0.429,0.003,NA,23.95375,1.2,NA,18.41,0.39,NA,NA,0.05,ND,0.161,0.1,NA,0.07,0.03,NA,8.316666667,72.53,52.5,0,NA,0.291112757,0.392796925,0.898989899,0.496707954,147750,0.300764118,0.155120436,0.009476754,H,P,10.9,6/3/2022
